Time,OrderID,ItemID,MenuItem,Side 1,Side 2
4/22/20 17:09,7409,1,Sandwich - Brisket,Fries,
4/22/20 17:11,7410,1,Small Platter - Ribs,Mac and Cheese,
4/22/20 17:11,7410,2,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/22/20 17:12,7411,1,Small Platter - Brisket,Fries,
4/22/20 17:15,7412,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 17:15,7412,2,Small Platter - Ribs,Mac and Cheese,
4/22/20 17:15,7412,3,Small Platter - Ribs,Baked Beans,
4/22/20 17:15,7412,4,Small Platter - Pulled Pork,Fries,
4/22/20 17:15,7412,5,Large Platter - Pulled Pork,Fries,Baked Beans
4/22/20 17:15,7412,6,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 17:17,7413,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 17:20,7414,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/22/20 17:21,7415,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 17:23,7416,1,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 17:23,7416,2,Small Platter - Pulled Pork,Baked Beans,
4/22/20 17:23,7417,1,Small Platter - Ribs,Baked Beans,
4/22/20 17:23,7417,2,Sandwich - Brisket,Baked Beans,
4/22/20 17:23,7417,3,Large Platter - Ribs,Fries,Baked Beans
4/22/20 17:23,7417,4,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 17:23,7418,1,Small Platter - Brisket,Mac and Cheese,
4/22/20 17:23,7418,2,Sandwich - Pulled Pork,Fries,
4/22/20 17:24,7419,1,Sandwich - Pulled Pork,Fries,
4/22/20 17:24,7419,2,Sandwich - Pulled Pork,Fries,
4/22/20 17:26,7420,1,Sandwich - Pulled Pork,Fries,
4/22/20 17:26,7420,2,Large Platter - Pulled Pork,Fries,Green Beans
4/22/20 17:26,7421,1,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/22/20 17:26,7421,2,Small Platter - Brisket,Green Beans,
4/22/20 17:29,7422,1,Small Platter - Pulled Pork,Fries,
4/22/20 17:29,7422,2,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/22/20 17:32,7423,1,Sandwich - Pulled Pork,Fries,
4/22/20 17:32,7423,2,Large Platter - Ribs,Mac and Cheese,Green Beans
4/22/20 17:32,7423,3,Sandwich - Pulled Pork,Fries,
4/22/20 17:34,7424,1,Small Platter - Brisket,Mac and Cheese,
4/22/20 17:36,7425,1,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 17:36,7425,2,Sandwich - Brisket,Fries,
4/22/20 17:36,7425,3,Sandwich - Brisket,Mac and Cheese,
4/22/20 17:36,7425,4,Sandwich - Brisket,Fries,
4/22/20 17:36,7425,5,Small Platter - Ribs,Fries,
4/22/20 17:36,7426,1,Sandwich - Brisket,Fries,
4/22/20 17:36,7426,2,Small Platter - Brisket,Fries,
4/22/20 17:36,7427,1,Sandwich - Pulled Pork,Fries,
4/22/20 17:36,7427,2,Sandwich - Pulled Pork,Fries,
4/22/20 17:38,7428,1,Sandwich - Brisket,Fries,
4/22/20 17:39,7429,1,Small Platter - Ribs,Green Beans,
4/22/20 17:43,7430,1,Large Platter - Ribs,Baked Beans,Baked Beans
4/22/20 17:43,7430,2,Small Platter - Pulled Pork,Green Beans,
4/22/20 17:43,7431,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 17:51,7432,1,Sandwich - Pulled Pork,Fries,
4/22/20 17:51,7432,2,Sandwich - Pulled Pork,Fries,
4/22/20 17:54,7433,1,Large Platter - Ribs,Baked Beans,Green Beans
4/22/20 17:54,7433,2,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/22/20 17:55,7434,1,Large Platter - Ribs,Mac and Cheese,Fries
4/22/20 17:55,7434,2,Small Platter - Ribs,Fries,
4/22/20 17:56,7435,1,Large Platter - Brisket,Fries,Mac and Cheese
4/22/20 17:56,7435,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 17:56,7436,1,Large Platter - Brisket,Fries,Mac and Cheese
4/22/20 17:56,7436,2,Large Platter - Pulled Pork,Fries,Fries
4/22/20 18:01,7437,1,Large Platter - Brisket,Fries,Green Beans
4/22/20 18:03,7438,1,Small Platter - Ribs,Green Beans,
4/22/20 18:03,7438,2,Small Platter - Brisket,Fries,
4/22/20 18:03,7438,3,Sandwich - Brisket,Fries,
4/22/20 18:03,7439,1,Large Platter - Brisket,Green Beans,Mac and Cheese
4/22/20 18:03,7439,2,Sandwich - Pulled Pork,Fries,
4/22/20 18:03,7439,3,Small Platter - Brisket,Fries,
4/22/20 18:04,7440,1,Sandwich - Brisket,Fries,
4/22/20 18:04,7440,2,Sandwich - Pulled Pork,Green Beans,
4/22/20 18:04,7441,1,Small Platter - Ribs,Mac and Cheese,
4/22/20 18:04,7441,2,Small Platter - Ribs,Baked Beans,
4/22/20 18:05,7442,1,Large Platter - Brisket,Mac and Cheese,Mac and Cheese
4/22/20 18:05,7442,2,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/22/20 18:06,7443,1,Sandwich - Pulled Pork,Baked Beans,
4/22/20 18:06,7443,2,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 18:06,7443,3,Sandwich - Pulled Pork,Fries,
4/22/20 18:07,7444,1,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/22/20 18:09,7445,1,Sandwich - Brisket,Fries,
4/22/20 18:09,7445,2,Small Platter - Pulled Pork,Baked Beans,
4/22/20 18:09,7445,3,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/22/20 18:10,7446,1,Large Platter - Brisket,Mac and Cheese,Baked Beans
4/22/20 18:10,7447,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:10,7447,2,Small Platter - Brisket,Fries,
4/22/20 18:11,7448,1,Small Platter - Ribs,Baked Beans,
4/22/20 18:11,7448,2,Sandwich - Brisket,Baked Beans,
4/22/20 18:11,7449,1,Small Platter - Pulled Pork,Fries,
4/22/20 18:11,7449,2,Small Platter - Pulled Pork,Green Beans,
4/22/20 18:11,7450,1,Small Platter - Ribs,Baked Beans,
4/22/20 18:11,7451,1,Large Platter - Ribs,Baked Beans,Green Beans
4/22/20 18:11,7451,2,Small Platter - Ribs,Fries,
4/22/20 18:12,7452,1,Small Platter - Ribs,Baked Beans,
4/22/20 18:13,7453,1,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/22/20 18:14,7454,1,Sandwich - Pulled Pork,Green Beans,
4/22/20 18:14,7455,1,Sandwich - Brisket,Fries,
4/22/20 18:14,7455,2,Sandwich - Brisket,Fries,
4/22/20 18:15,7456,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:16,7457,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:16,7457,2,Small Platter - Pulled Pork,Fries,
4/22/20 18:16,7457,3,Sandwich - Pulled Pork,Fries,
4/22/20 18:16,7458,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:16,7458,2,Small Platter - Ribs,Green Beans,
4/22/20 18:16,7458,3,Sandwich - Pulled Pork,Green Beans,
4/22/20 18:18,7459,1,Small Platter - Pulled Pork,Green Beans,
4/22/20 18:18,7459,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 18:18,7459,3,Sandwich - Pulled Pork,Fries,
4/22/20 18:18,7459,4,Small Platter - Pulled Pork,Fries,
4/22/20 18:19,7460,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:19,7460,2,Sandwich - Brisket,Mac and Cheese,
4/22/20 18:22,7461,1,Small Platter - Brisket,Fries,
4/22/20 18:22,7461,2,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 18:22,7461,3,Sandwich - Brisket,Fries,
4/22/20 18:22,7461,4,Sandwich - Pulled Pork,Fries,
4/22/20 18:22,7462,1,Sandwich - Brisket,Fries,
4/22/20 18:22,7462,2,Small Platter - Ribs,Fries,
4/22/20 18:22,7462,3,Small Platter - Brisket,Green Beans,
4/22/20 18:22,7462,4,Sandwich - Brisket,Fries,
4/22/20 18:22,7463,1,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 18:22,7463,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 18:22,7464,1,Small Platter - Brisket,Baked Beans,
4/22/20 18:22,7464,2,Small Platter - Ribs,Green Beans,
4/22/20 18:23,7465,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 18:23,7465,2,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/22/20 18:23,7465,3,Sandwich - Brisket,Fries,
4/22/20 18:23,7465,4,Small Platter - Ribs,Mac and Cheese,
4/22/20 18:23,7465,5,Sandwich - Brisket,Fries,
4/22/20 18:23,7465,6,Small Platter - Ribs,Fries,
4/22/20 18:24,7466,1,Sandwich - Brisket,Fries,
4/22/20 18:24,7466,2,Sandwich - Brisket,Fries,
4/22/20 18:25,7467,1,Small Platter - Ribs,Fries,
4/22/20 18:26,7468,1,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 18:26,7468,2,Sandwich - Brisket,Fries,
4/22/20 18:27,7469,1,Sandwich - Brisket,Fries,
4/22/20 18:27,7469,2,Sandwich - Pulled Pork,Fries,
4/22/20 18:27,7470,1,Large Platter - Brisket,Green Beans,Baked Beans
4/22/20 18:27,7470,2,Small Platter - Pulled Pork,Baked Beans,
4/22/20 18:27,7471,1,Sandwich - Brisket,Fries,
4/22/20 18:27,7471,2,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/22/20 18:28,7472,1,Small Platter - Pulled Pork,Baked Beans,
4/22/20 18:31,7473,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:32,7474,1,Large Platter - Brisket,Fries,Baked Beans
4/22/20 18:33,7475,1,Small Platter - Brisket,Baked Beans,
4/22/20 18:33,7475,2,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/22/20 18:34,7476,1,Small Platter - Brisket,Mac and Cheese,
4/22/20 18:34,7476,2,Sandwich - Pulled Pork,Fries,
4/22/20 18:34,7476,3,Sandwich - Brisket,Fries,
4/22/20 18:34,7476,4,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/22/20 18:34,7476,5,Sandwich - Pulled Pork,Fries,
4/22/20 18:36,7477,1,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/22/20 18:36,7477,2,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 18:36,7478,1,Sandwich - Brisket,Green Beans,
4/22/20 18:37,7479,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:37,7479,2,Sandwich - Brisket,Mac and Cheese,
4/22/20 18:37,7480,1,Small Platter - Ribs,Baked Beans,
4/22/20 18:37,7481,1,Small Platter - Ribs,Baked Beans,
4/22/20 18:37,7481,2,Small Platter - Pulled Pork,Baked Beans,
4/22/20 18:37,7482,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:37,7482,2,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/22/20 18:38,7483,1,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/22/20 18:38,7483,2,Large Platter - Ribs,Baked Beans,Baked Beans
4/22/20 18:40,7484,1,Small Platter - Pulled Pork,Green Beans,
4/22/20 18:40,7484,2,Large Platter - Pulled Pork,Green Beans,Fries
4/22/20 18:41,7485,1,Small Platter - Ribs,Fries,
4/22/20 18:41,7485,2,Sandwich - Brisket,Fries,
4/22/20 18:41,7486,1,Large Platter - Brisket,Mac and Cheese,Mac and Cheese
4/22/20 18:43,7487,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:43,7488,1,Small Platter - Pulled Pork,Green Beans,
4/22/20 18:43,7488,2,Large Platter - Ribs,Mac and Cheese,Fries
4/22/20 18:47,7489,1,Small Platter - Brisket,Green Beans,
4/22/20 18:47,7489,2,Sandwich - Pulled Pork,Fries,
4/22/20 18:47,7489,3,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 18:47,7490,1,Sandwich - Brisket,Fries,
4/22/20 18:47,7490,2,Large Platter - Brisket,Green Beans,Mac and Cheese
4/22/20 18:48,7491,1,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/22/20 18:48,7491,2,Large Platter - Pulled Pork,Green Beans,Fries
4/22/20 18:48,7492,1,Small Platter - Pulled Pork,Fries,
4/22/20 18:48,7492,2,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 18:48,7493,1,Sandwich - Brisket,Fries,
4/22/20 18:50,7494,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:50,7494,2,Large Platter - Ribs,Fries,Green Beans
4/22/20 18:51,7495,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 18:51,7495,2,Sandwich - Brisket,Fries,
4/22/20 18:51,7496,1,Sandwich - Pulled Pork,Fries,
4/22/20 18:53,7497,1,Small Platter - Pulled Pork,Fries,
4/22/20 18:54,7498,1,Large Platter - Brisket,Mac and Cheese,Fries
4/22/20 18:54,7498,2,Sandwich - Brisket,Fries,
4/22/20 18:55,7499,1,Sandwich - Brisket,Fries,
4/22/20 18:59,7500,1,Large Platter - Brisket,Baked Beans,Fries
4/22/20 18:59,7500,2,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/22/20 19:02,7501,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:02,7501,2,Large Platter - Brisket,Baked Beans,Baked Beans
4/22/20 19:02,7502,1,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:02,7502,2,Small Platter - Pulled Pork,Fries,
4/22/20 19:02,7502,3,Sandwich - Brisket,Fries,
4/22/20 19:02,7502,4,Sandwich - Pulled Pork,Fries,
4/22/20 19:02,7502,5,Small Platter - Ribs,Green Beans,
4/22/20 19:03,7503,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:03,7503,2,Small Platter - Ribs,Fries,
4/22/20 19:06,7504,1,Large Platter - Brisket,Baked Beans,Green Beans
4/22/20 19:06,7505,1,Sandwich - Brisket,Fries,
4/22/20 19:06,7505,2,Sandwich - Brisket,Fries,
4/22/20 19:07,7506,1,Sandwich - Brisket,Fries,
4/22/20 19:08,7507,1,Large Platter - Pulled Pork,Green Beans,Fries
4/22/20 19:08,7507,2,Small Platter - Brisket,Green Beans,
4/22/20 19:08,7508,1,Small Platter - Pulled Pork,Baked Beans,
4/22/20 19:08,7508,2,Sandwich - Brisket,Fries,
4/22/20 19:08,7509,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:08,7510,1,Sandwich - Brisket,Fries,
4/22/20 19:08,7510,2,Large Platter - Pulled Pork,Fries,Green Beans
4/22/20 19:08,7510,3,Sandwich - Pulled Pork,Fries,
4/22/20 19:09,7511,1,Large Platter - Pulled Pork,Fries,Baked Beans
4/22/20 19:09,7511,2,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/22/20 19:09,7512,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/22/20 19:09,7512,2,Sandwich - Pulled Pork,Fries,
4/22/20 19:09,7512,3,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 19:09,7512,4,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/22/20 19:09,7512,5,Small Platter - Brisket,Mac and Cheese,
4/22/20 19:09,7512,6,Large Platter - Brisket,Mac and Cheese,Green Beans
4/22/20 19:11,7513,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/22/20 19:11,7513,2,Sandwich - Brisket,Fries,
4/22/20 19:11,7513,3,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 19:11,7513,4,Sandwich - Pulled Pork,Fries,
4/22/20 19:11,7513,5,Sandwich - Pulled Pork,Fries,
4/22/20 19:11,7514,1,Small Platter - Brisket,Fries,
4/22/20 19:11,7514,2,Small Platter - Pulled Pork,Fries,
4/22/20 19:11,7515,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:12,7516,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:12,7516,2,Small Platter - Ribs,Baked Beans,
4/22/20 19:16,7517,1,Large Platter - Pulled Pork,Green Beans,Fries
4/22/20 19:17,7518,1,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/22/20 19:17,7518,2,Sandwich - Pulled Pork,Fries,
4/22/20 19:17,7519,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 19:17,7519,2,Sandwich - Brisket,Fries,
4/22/20 19:17,7519,3,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 19:17,7519,4,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/22/20 19:17,7520,1,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 19:17,7520,2,Sandwich - Brisket,Fries,
4/22/20 19:17,7520,3,Sandwich - Brisket,Fries,
4/22/20 19:20,7521,1,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:20,7521,2,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/22/20 19:20,7521,3,Sandwich - Pulled Pork,Fries,
4/22/20 19:20,7521,4,Sandwich - Brisket,Fries,
4/22/20 19:21,7522,1,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/22/20 19:21,7522,2,Small Platter - Pulled Pork,Fries,
4/22/20 19:21,7522,3,Large Platter - Brisket,Fries,Baked Beans
4/22/20 19:23,7523,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 19:23,7523,2,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:23,7524,1,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/22/20 19:24,7525,1,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:24,7525,2,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/22/20 19:24,7525,3,Large Platter - Ribs,Green Beans,Fries
4/22/20 19:24,7525,4,Small Platter - Brisket,Mac and Cheese,
4/22/20 19:25,7526,1,Sandwich - Pulled Pork,Green Beans,
4/22/20 19:26,7527,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:26,7527,2,Sandwich - Brisket,Fries,
4/22/20 19:26,7528,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:26,7528,2,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/22/20 19:27,7529,1,Large Platter - Brisket,Fries,Mac and Cheese
4/22/20 19:27,7529,2,Sandwich - Brisket,Fries,
4/22/20 19:27,7530,1,Sandwich - Brisket,Fries,
4/22/20 19:27,7530,2,Sandwich - Pulled Pork,Fries,
4/22/20 19:27,7531,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:33,7532,1,Small Platter - Brisket,Mac and Cheese,
4/22/20 19:33,7532,2,Large Platter - Pulled Pork,Green Beans,Fries
4/22/20 19:33,7532,3,Sandwich - Brisket,Fries,
4/22/20 19:36,7533,1,Sandwich - Brisket,Fries,
4/22/20 19:37,7534,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:37,7534,2,Large Platter - Brisket,Fries,Baked Beans
4/22/20 19:39,7535,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 19:40,7536,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:40,7536,2,Small Platter - Brisket,Green Beans,
4/22/20 19:40,7537,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:40,7537,2,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:41,7538,1,Large Platter - Brisket,Mac and Cheese,Green Beans
4/22/20 19:43,7539,1,Small Platter - Ribs,Baked Beans,
4/22/20 19:43,7539,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 19:43,7539,3,Sandwich - Brisket,Fries,
4/22/20 19:43,7539,4,Large Platter - Brisket,Fries,Mac and Cheese
4/22/20 19:43,7539,5,Sandwich - Brisket,Fries,
4/22/20 19:45,7540,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:45,7540,2,Sandwich - Brisket,Fries,
4/22/20 19:45,7541,1,Small Platter - Brisket,Green Beans,
4/22/20 19:51,7542,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 19:51,7542,2,Small Platter - Ribs,Mac and Cheese,
4/22/20 19:51,7543,1,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/22/20 19:51,7544,1,Small Platter - Ribs,Fries,
4/22/20 19:54,7545,1,Sandwich - Pulled Pork,Fries,
4/22/20 19:54,7545,2,Small Platter - Ribs,Baked Beans,
4/22/20 19:55,7546,1,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/22/20 19:55,7546,2,Sandwich - Brisket,Fries,
4/22/20 19:57,7547,1,Large Platter - Ribs,Fries,Fries
4/22/20 19:57,7548,1,Small Platter - Pulled Pork,Fries,
4/22/20 19:57,7548,2,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/22/20 19:57,7548,3,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 20:00,7549,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:00,7549,2,Sandwich - Pulled Pork,Baked Beans,
4/22/20 20:01,7550,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/22/20 20:01,7550,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:03,7551,1,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/22/20 20:06,7552,1,Large Platter - Ribs,Green Beans,Green Beans
4/22/20 20:06,7552,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:06,7553,1,Small Platter - Pulled Pork,Fries,
4/22/20 20:08,7554,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:09,7555,1,Sandwich - Brisket,Fries,
4/22/20 20:10,7556,1,Large Platter - Pulled Pork,Fries,Baked Beans
4/22/20 20:10,7556,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:10,7557,1,Large Platter - Brisket,Green Beans,Green Beans
4/22/20 20:11,7558,1,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/22/20 20:11,7558,2,Small Platter - Ribs,Baked Beans,
4/22/20 20:11,7558,3,Small Platter - Ribs,Baked Beans,
4/22/20 20:11,7558,4,Small Platter - Pulled Pork,Baked Beans,
4/22/20 20:12,7559,1,Large Platter - Ribs,Green Beans,Fries
4/22/20 20:12,7559,2,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 20:12,7560,1,Small Platter - Ribs,Green Beans,
4/22/20 20:15,7561,1,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 20:15,7561,2,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 20:16,7562,1,Sandwich - Brisket,Mac and Cheese,
4/22/20 20:16,7562,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:16,7562,3,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/22/20 20:17,7563,1,Small Platter - Brisket,Fries,
4/22/20 20:17,7563,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 20:19,7564,1,Small Platter - Pulled Pork,Fries,
4/22/20 20:19,7565,1,Small Platter - Brisket,Fries,
4/22/20 20:19,7566,1,Small Platter - Pulled Pork,Green Beans,
4/22/20 20:19,7566,2,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 20:21,7567,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:21,7567,2,Small Platter - Ribs,Green Beans,
4/22/20 20:21,7568,1,Sandwich - Brisket,Fries,
4/22/20 20:21,7568,2,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/22/20 20:21,7568,3,Small Platter - Ribs,Fries,
4/22/20 20:21,7568,4,Large Platter - Ribs,Fries,Green Beans
4/22/20 20:21,7568,5,Sandwich - Brisket,Fries,
4/22/20 20:21,7568,6,Small Platter - Pulled Pork,Baked Beans,
4/22/20 20:23,7569,1,Large Platter - Brisket,Green Beans,Mac and Cheese
4/22/20 20:23,7569,2,Sandwich - Pulled Pork,Green Beans,
4/22/20 20:23,7569,3,Large Platter - Brisket,Baked Beans,Mac and Cheese
4/22/20 20:23,7569,4,Sandwich - Pulled Pork,Fries,
4/22/20 20:23,7569,5,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 20:24,7570,1,Sandwich - Pulled Pork,Green Beans,
4/22/20 20:25,7571,1,Small Platter - Ribs,Fries,
4/22/20 20:25,7571,2,Small Platter - Brisket,Green Beans,
4/22/20 20:31,7572,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:31,7572,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:31,7573,1,Small Platter - Pulled Pork,Baked Beans,
4/22/20 20:32,7574,1,Large Platter - Brisket,Mac and Cheese,Fries
4/22/20 20:32,7574,2,Large Platter - Ribs,Baked Beans,Green Beans
4/22/20 20:38,7575,1,Small Platter - Brisket,Green Beans,
4/22/20 20:38,7575,2,Small Platter - Pulled Pork,Mac and Cheese,
4/22/20 20:38,7575,3,Sandwich - Brisket,Baked Beans,
4/22/20 20:38,7575,4,Small Platter - Brisket,Fries,
4/22/20 20:38,7575,5,Sandwich - Brisket,Fries,
4/22/20 20:38,7576,1,Small Platter - Pulled Pork,Green Beans,
4/22/20 20:38,7576,2,Sandwich - Brisket,Fries,
4/22/20 20:39,7577,1,Large Platter - Ribs,Baked Beans,Fries
4/22/20 20:46,7578,1,Sandwich - Brisket,Baked Beans,
4/22/20 20:46,7578,2,Small Platter - Brisket,Green Beans,
4/22/20 20:46,7578,3,Sandwich - Pulled Pork,Fries,
4/22/20 20:46,7578,4,Sandwich - Brisket,Fries,
4/22/20 20:46,7578,5,Sandwich - Pulled Pork,Baked Beans,
4/22/20 20:46,7578,6,Large Platter - Pulled Pork,Fries,Fries
4/22/20 20:48,7579,1,Sandwich - Pulled Pork,Mac and Cheese,
4/22/20 20:50,7580,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:52,7581,1,Small Platter - Ribs,Fries,
4/22/20 20:52,7581,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:57,7582,1,Sandwich - Pulled Pork,Green Beans,
4/22/20 20:57,7582,2,Sandwich - Pulled Pork,Fries,
4/22/20 20:58,7583,1,Large Platter - Brisket,Mac and Cheese,Baked Beans
4/22/20 20:58,7584,1,Sandwich - Pulled Pork,Fries,
4/22/20 20:58,7584,2,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/22/20 20:58,7584,3,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/22/20 20:58,7584,4,Small Platter - Pulled Pork,Fries,
4/22/20 20:58,7584,5,Small Platter - Pulled Pork,Fries,
4/22/20 21:08,7585,1,Large Platter - Ribs,Green Beans,Baked Beans
4/22/20 21:08,7586,1,Sandwich - Brisket,Fries,
4/22/20 21:11,7587,1,Sandwich - Brisket,Fries,
4/22/20 21:13,7588,1,Large Platter - Brisket,Baked Beans,Mac and Cheese
4/22/20 21:13,7588,2,Small Platter - Ribs,Mac and Cheese,
4/22/20 21:15,7589,1,Sandwich - Pulled Pork,Fries,
4/22/20 21:15,7589,2,Small Platter - Brisket,Mac and Cheese,
4/22/20 21:15,7589,3,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 21:15,7589,4,Small Platter - Brisket,Mac and Cheese,
4/22/20 21:15,7589,5,Large Platter - Ribs,Green Beans,Green Beans
4/22/20 21:15,7589,6,Sandwich - Pulled Pork,Fries,
4/22/20 21:16,7590,1,Small Platter - Ribs,Green Beans,
4/22/20 21:23,7591,1,Small Platter - Brisket,Fries,
4/22/20 21:23,7591,2,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/22/20 21:27,7592,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/22/20 21:31,7593,1,Small Platter - Ribs,Fries,
4/22/20 21:31,7593,2,Sandwich - Pulled Pork,Fries,
4/22/20 21:31,7593,3,Sandwich - Pulled Pork,Fries,
4/22/20 21:31,7593,4,Small Platter - Ribs,Baked Beans,
4/22/20 21:36,7594,1,Small Platter - Ribs,Fries,
